market_id,question,event_title,volume,created_at,end_date
1057717,"Bitcoin Up or Down - December 31, 10AM ET","Bitcoin Up or Down - December 31, 10AM ET",82912.636927,2025-12-29 15:00:00.000000 UTC,2025-12-31 16:00:00.000000 UTC
660281,"Bitcoin Up or Down - November 3, 8PM ET","Bitcoin Up or Down - November 3, 8PM ET",82912.52507,2025-11-02 00:00:00.000000 UTC,2025-11-04 02:00:00.000000 UTC
1958020,"Bitcoin Up or Down - April 13, 8:45AM-8:50AM ET","Bitcoin Up or Down - April 13, 8:45AM-8:50AM ET",82909.5494589998,2026-04-12 12:51:57.000000 UTC,2026-04-13 12:50:00.000000 UTC
1955137,"Bitcoin Up or Down - April 13, 3:15AM-3:20AM ET","Bitcoin Up or Down - April 13, 3:15AM-3:20AM ET",82901.810541999686,2026-04-12 07:22:18.000000 UTC,2026-04-13 07:20:00.000000 UTC
1488163,"Bitcoin Up or Down - March 3, 9:00PM-9:15PM ET","Bitcoin Up or Down - March 3, 9:00PM-9:15PM ET",82900.918358,2026-03-03 02:06:57.000000 UTC,2026-03-04 02:15:00.000000 UTC
1735351,"Bitcoin Up or Down - March 28, 6PM ET","Bitcoin Up or Down - March 28, 6PM ET",82898.019333999982,2026-03-26 22:00:01.000000 UTC,2026-03-28 23:00:00.000000 UTC
1254957,"Bitcoin Up or Down - January 24, 9:00PM-9:15PM ET","Bitcoin Up or Down - January 24, 9:00PM-9:15PM ET",82897.084716,2026-01-24 02:08:49.000000 UTC,2026-01-25 02:15:00.000000 UTC
1380975,"Bitcoin Up or Down - February 16, 5:15AM-5:20AM ET","Bitcoin Up or Down - February 16, 5:15AM-5:20AM ET",82887.350877,2026-02-15 10:22:28.000000 UTC,2026-02-16 10:20:00.000000 UTC
580868,Bitcoin above $118K on September 1?,Bitcoin above ___ on September 1?,82886.676315,2025-08-25 14:48:23.000000 UTC,2025-09-01 16:00:00.000000 UTC
1401340,"Bitcoin Up or Down - February 21, 2:50AM-2:55AM ET","Bitcoin Up or Down - February 21, 2:50AM-2:55AM ET",82886.312551,2026-02-20 07:57:27.000000 UTC,2026-02-21 07:55:00.000000 UTC
1401528,"Bitcoin Up or Down - February 21, 4:25AM-4:30AM ET","Bitcoin Up or Down - February 21, 4:25AM-4:30AM ET",82883.902239,2026-02-20 09:32:09.000000 UTC,2026-02-21 09:30:00.000000 UTC
552262,"Bitcoin Up or Down - June 17, 5 PM ET","Bitcoin Up or Down - June 17, 5 PM ET",82881.773836,2025-06-13 12:52:00.000000 UTC,2025-06-17 22:00:00.000000 UTC
1967715,"Bitcoin Up or Down - April 14, 5:45AM-6:00AM ET","Bitcoin Up or Down - April 14, 5:45AM-6:00AM ET",82880.601090999931,2026-04-13 09:51:56.000000 UTC,2026-04-14 10:00:00.000000 UTC
1814093,"Bitcoin Up or Down - April 2, 1:00AM-1:05AM ET","Bitcoin Up or Down - April 2, 1:00AM-1:05AM ET",82876.323641000039,2026-04-01 05:07:20.000000 UTC,2026-04-02 05:05:00.000000 UTC
944905,"Bitcoin Up or Down - December 16, 9:00PM-9:15PM ET","Bitcoin Up or Down - December 16, 9:00PM-9:15PM ET",82874.02675,2025-12-16 02:02:38.000000 UTC,2025-12-17 02:15:00.000000 UTC
583043,"Bitcoin Up or Down - August 31, 3PM ET","Bitcoin Up or Down - August 31, 3PM ET",82870.564152,2025-08-29 12:56:04.000000 UTC,2025-08-31 20:00:00.000000 UTC
1396250,"Bitcoin Up or Down - February 20, 12:25AM-12:30AM ET","Bitcoin Up or Down - February 20, 12:25AM-12:30AM ET",82866.614876,2026-02-19 05:32:12.000000 UTC,2026-02-20 05:30:00.000000 UTC
1943706,"Will Bitcoin reach $75,000 on April 11?",What price will Bitcoin hit on April 11?,82866.082722,2026-04-11 04:00:02.000000 UTC,2026-04-12 04:00:00.000000 UTC
1095897,"Bitcoin Up or Down - January 5, 7AM ET","Bitcoin Up or Down - January 5, 7AM ET",82854.573652,2026-01-03 12:00:00.000000 UTC,2026-01-05 13:00:00.000000 UTC
1936385,"Bitcoin Up or Down - April 11, 7:25AM-7:30AM ET","Bitcoin Up or Down - April 11, 7:25AM-7:30AM ET",82850.036293999787,2026-04-10 11:31:55.000000 UTC,2026-04-11 11:30:00.000000 UTC
1723032,"Bitcoin Up or Down - March 26, 8:15PM-8:30PM ET","Bitcoin Up or Down - March 26, 8:15PM-8:30PM ET",82850.0333229998,2026-03-26 00:22:19.000000 UTC,2026-03-27 00:30:00.000000 UTC
1952052,"Bitcoin Up or Down - April 12, 7:40PM-7:45PM ET","Bitcoin Up or Down - April 12, 7:40PM-7:45PM ET",82843.6499130001,2026-04-11 23:46:53.000000 UTC,2026-04-12 23:45:00.000000 UTC
1372528,"Bitcoin Up or Down - February 14, 8:05AM-8:10AM ET","Bitcoin Up or Down - February 14, 8:05AM-8:10AM ET",82843.593249,2026-02-13 13:12:15.000000 UTC,2026-02-14 13:10:00.000000 UTC
1796683,"Bitcoin Up or Down - March 31, 5:15PM-5:30PM ET","Bitcoin Up or Down - March 31, 5:15PM-5:30PM ET",82837.19809199973,2026-03-30 21:22:11.000000 UTC,2026-03-31 21:30:00.000000 UTC
1055293,"Bitcoin Up or Down - December 30, 2:00AM-2:15AM ET","Bitcoin Up or Down - December 30, 2:00AM-2:15AM ET",82832.664646,2025-12-29 07:02:21.000000 UTC,2025-12-30 07:15:00.000000 UTC
1459605,"Bitcoin Up or Down - February 28, 3:25PM-3:30PM ET","Bitcoin Up or Down - February 28, 3:25PM-3:30PM ET",82831.928088,2026-02-27 20:32:15.000000 UTC,2026-02-28 20:30:00.000000 UTC
1384661,"Bitcoin Up or Down - February 17, 3:50AM-3:55AM ET","Bitcoin Up or Down - February 17, 3:50AM-3:55AM ET",82818.173872,2026-02-16 08:57:28.000000 UTC,2026-02-17 08:55:00.000000 UTC
796543,"Bitcoin Up or Down - December 3, 6:30AM-6:45AM ET","Bitcoin Up or Down - December 3, 6:30AM-6:45AM ET",82813.204919,2025-12-02 11:32:31.000000 UTC,2025-12-03 11:45:00.000000 UTC
585076,"Bitcoin Up or Down - September 3, 3PM ET","Bitcoin Up or Down - September 3, 3PM ET",82810.989195,2025-09-01 12:12:45.000000 UTC,2025-09-03 20:00:00.000000 UTC
1070839,"Bitcoin Up or Down - December 31, 11:00PM-11:15PM ET","Bitcoin Up or Down - December 31, 11:00PM-11:15PM ET",82809.746333,2025-12-31 04:01:41.000000 UTC,2026-01-01 04:15:00.000000 UTC
553187,"Bitcoin Up or Down - June 19, 11AM ET","Bitcoin Up or Down - June 19, 11AM ET",82805.14766,2025-06-17 15:03:48.000000 UTC,2025-06-19 16:00:00.000000 UTC
1377437,"Bitcoin Up or Down - February 15, 11:25AM-11:30AM ET","Bitcoin Up or Down - February 15, 11:25AM-11:30AM ET",82794.246443,2026-02-14 16:32:49.000000 UTC,2026-02-15 16:30:00.000000 UTC
580712,"Bitcoin Up or Down - August 27, 6PM ET","Bitcoin Up or Down - August 27, 6PM ET",82788.866394,2025-08-25 09:20:31.000000 UTC,2025-08-27 23:00:00.000000 UTC
616044,"Bitcoin Up or Down - September 29, 10PM ET","Bitcoin Up or Down - September 29, 10PM ET",82784.661473,2025-09-28 02:00:00.000000 UTC,2025-09-30 03:00:00.000000 UTC
556736,"Bitcoin Up or Down - July 2, 4AM ET","Bitcoin Up or Down - July 2, 4AM ET",82784.602607,2025-06-28 20:39:38.000000 UTC,2025-07-02 09:00:00.000000 UTC
697257,"Will the price of Bitcoin be between $92,000 and $94,000 on November 29?",Bitcoin price on November 29?,82782.487552,2025-11-22 17:00:01.000000 UTC,2025-11-29 17:00:00.000000 UTC
570245,"Bitcoin Up or Down - August 2, 1AM ET","Bitcoin Up or Down - August 2, 1AM ET",82778.154832,2025-07-31 09:21:42.000000 UTC,2025-08-02 06:00:00.000000 UTC
1511075,"Bitcoin Up or Down - March 6, 5:15PM-5:30PM ET","Bitcoin Up or Down - March 6, 5:15PM-5:30PM ET",82777.988410999737,2026-03-05 22:22:00.000000 UTC,2026-04-16 00:43:30.000000 UTC
679924,"Bitcoin Up or Down - November 13, 9:45PM-10:00PM ET","Bitcoin Up or Down - November 13, 9:45PM-10:00PM ET",82777.723593,2025-11-13 02:47:21.000000 UTC,2025-11-14 03:00:00.000000 UTC
588594,"Bitcoin Up or Down - September 9, 1PM ET","Bitcoin Up or Down - September 9, 1PM ET",82774.134057,2025-09-05 10:06:38.000000 UTC,2025-09-09 18:00:00.000000 UTC
1940165,"Bitcoin Up or Down - April 11, 4:05PM-4:10PM ET","Bitcoin Up or Down - April 11, 4:05PM-4:10PM ET",82764.136029999892,2026-04-10 20:11:54.000000 UTC,2026-04-11 20:10:00.000000 UTC
1122773,"Will the price of Bitcoin be between $88,000 and $90,000 on January 13?",Bitcoin price on January 13?,82758.031972,2026-01-06 17:00:01.000000 UTC,2026-01-13 17:00:00.000000 UTC
1404988,"Bitcoin Up or Down - February 21, 9:25PM-9:30PM ET","Bitcoin Up or Down - February 21, 9:25PM-9:30PM ET",82752.616917,2026-02-21 02:32:01.000000 UTC,2026-02-22 02:30:00.000000 UTC
1823741,"Bitcoin Up or Down - April 2, 11:30PM-11:45PM ET","Bitcoin Up or Down - April 2, 11:30PM-11:45PM ET",82749.36516299998,2026-04-02 03:36:58.000000 UTC,2026-04-03 03:45:00.000000 UTC
1979576,"Bitcoin Up or Down - April 15, 7:00AM-7:05AM ET","Bitcoin Up or Down - April 15, 7:00AM-7:05AM ET",82747.726555999689,2026-04-14 11:06:59.000000 UTC,2026-04-15 11:05:00.000000 UTC
578811,"Bitcoin Up or Down - August 22, 10PM ET","Bitcoin Up or Down - August 22, 10PM ET",82746.383951,2025-08-20 08:25:26.000000 UTC,2025-08-23 03:00:00.000000 UTC
556699,Will the price of Bitcoin be between $107K and $108K on June 29 at 5PM ET?,"Bitcoin Price - June 29, 5PM ET",82743.42378,2025-06-28 15:49:21.000000 UTC,2025-06-29 21:00:00.000000 UTC
1399822,"Bitcoin Up or Down - February 20, 6:45PM-7:00PM ET","Bitcoin Up or Down - February 20, 6:45PM-7:00PM ET",82741.816714,2026-02-19 23:52:06.000000 UTC,2026-02-21 00:00:00.000000 UTC
665783,"Bitcoin Up or Down - November 5, 1:30AM-1:45AM ET","Bitcoin Up or Down - November 5, 1:30AM-1:45AM ET",82741.553185,2025-11-05 03:31:49.000000 UTC,2025-11-05 06:45:00.000000 UTC
636381,"Bitcoin Up or Down - October 16, 9PM ET","Bitcoin Up or Down - October 16, 9PM ET",82739.180706,2025-10-15 01:00:00.000000 UTC,2025-10-17 02:00:00.000000 UTC
1421642,"Bitcoin Up or Down - February 24, 5:15PM-5:20PM ET","Bitcoin Up or Down - February 24, 5:15PM-5:20PM ET",82738.753001,2026-02-23 22:22:00.000000 UTC,2026-02-24 22:20:00.000000 UTC
1401984,"Bitcoin Up or Down - February 21, 7:50AM-7:55AM ET","Bitcoin Up or Down - February 21, 7:50AM-7:55AM ET",82735.22189,2026-02-20 12:57:07.000000 UTC,2026-02-21 12:55:00.000000 UTC
588586,"Bitcoin Up or Down - September 9, 5AM ET","Bitcoin Up or Down - September 9, 5AM ET",82732.809388,2025-09-05 10:06:24.000000 UTC,2025-09-09 10:00:00.000000 UTC
940420,"Bitcoin Up or Down - December 16, 9:00AM-9:15AM ET","Bitcoin Up or Down - December 16, 9:00AM-9:15AM ET",82731.381635,2025-12-15 14:02:51.000000 UTC,2025-12-16 14:15:00.000000 UTC
545005,"Will JD Vance say ""Decentralized"" during Bitcoin 2025 appearance on May 28?",What will JD Vance say during Bitcoin 2025 conference on May 28th?,82729.239317,2025-05-15 19:02:39.000000 UTC,2025-05-28 12:00:00.000000 UTC
1405796,"Bitcoin Up or Down - February 22, 12:00AM-12:15AM ET","Bitcoin Up or Down - February 22, 12:00AM-12:15AM ET",82727.950616,2026-02-21 05:07:02.000000 UTC,2026-02-22 05:15:00.000000 UTC
597867,"Bitcoin Up or Down - September 17, 10AM ET","Bitcoin Up or Down - September 17, 10AM ET",82727.692384,2025-09-14 20:02:44.000000 UTC,2025-09-17 15:00:00.000000 UTC
2057775,"Bitcoin Up or Down - April 25, 2AM ET","Bitcoin Up or Down - April 25, 2AM ET",82725.645764999892,2026-04-23 06:00:01.000000 UTC,2026-04-25 07:00:00.000000 UTC
588276,"Bitcoin Up or Down - September 7, 3AM ET","Bitcoin Up or Down - September 7, 3AM ET",82724.386171,2025-09-05 09:50:53.000000 UTC,2025-09-07 08:00:00.000000 UTC
1367919,"Bitcoin Up or Down - February 12, 11:25AM-11:30AM ET","Bitcoin Up or Down - February 12, 11:25AM-11:30AM ET",82721.984932,2026-02-12 02:33:30.000000 UTC,2026-02-12 16:30:00.000000 UTC
1985680,"Bitcoin Up or Down - April 15, 5:45PM-6:00PM ET","Bitcoin Up or Down - April 15, 5:45PM-6:00PM ET",82713.553345,2026-04-14 21:52:26.000000 UTC,2026-04-15 22:00:00.000000 UTC
813542,"Bitcoin Up or Down - December 5, 6PM ET","Bitcoin Up or Down - December 5, 6PM ET",82704.176919,2025-12-03 23:00:00.000000 UTC,2025-12-06 00:00:00.000000 UTC
1034420,"Bitcoin Up or Down - December 27, 11:30PM-11:45PM ET","Bitcoin Up or Down - December 27, 11:30PM-11:45PM ET",82702.32621,2025-12-27 04:31:48.000000 UTC,2025-12-28 04:45:00.000000 UTC
1814234,"Bitcoin Up or Down - April 2, 2:05AM-2:10AM ET","Bitcoin Up or Down - April 2, 2:05AM-2:10AM ET",82702.304217999539,2026-04-01 06:12:00.000000 UTC,2026-04-02 06:10:00.000000 UTC
570906,Will the price of Bitcoin be between $114K and $115K on August 2 at 5PM ET?,"Bitcoin Price - August 2, 5PM ET",82700.894395,2025-08-01 15:01:52.000000 UTC,2025-08-02 21:00:00.000000 UTC
893798,"Bitcoin Up or Down - December 9, 2:00AM-2:15AM ET","Bitcoin Up or Down - December 9, 2:00AM-2:15AM ET",82695.633521,2025-12-08 07:02:21.000000 UTC,2025-12-09 07:15:00.000000 UTC
911513,"Bitcoin Up or Down - December 13, 1AM ET","Bitcoin Up or Down - December 13, 1AM ET",82681.691082,2025-12-11 06:00:00.000000 UTC,2025-12-13 07:00:00.000000 UTC
642145,"Bitcoin Up or Down - October 21, 12:00AM-12:15AM ET","Bitcoin Up or Down - October 21, 12:00AM-12:15AM ET",82679.777288,2025-10-21 01:01:52.000000 UTC,2025-10-21 04:15:00.000000 UTC
1933586,"Bitcoin Up or Down - April 10, 11:45PM-11:50PM ET","Bitcoin Up or Down - April 10, 11:45PM-11:50PM ET",82677.89220300001,2026-04-10 03:51:52.000000 UTC,2026-04-11 03:50:00.000000 UTC
546904,Will the price of Bitcoin be between $112K and $114K on May 30?,Bitcoin price on May 30?,82675.936623,2025-05-23 14:37:56.000000 UTC,2025-05-30 12:00:00.000000 UTC
642658,"Will the price of Bitcoin be above $110,000 on October 28?",Bitcoin above ___ on October 28?,82675.795706,2025-10-21 16:00:04.000000 UTC,2025-10-28 16:00:00.000000 UTC
570701,"Bitcoin Up or Down - August 5, 3PM ET","Bitcoin Up or Down - August 5, 3PM ET",82669.488879,2025-08-01 09:53:41.000000 UTC,2025-08-05 20:00:00.000000 UTC
2119360,"Bitcoin Up or Down - May 1, 6PM ET","Bitcoin Up or Down - May 1, 6PM ET",82665.728925999967,2026-04-29 22:00:01.000000 UTC,2026-05-01 23:00:00.000000 UTC
1395922,"Bitcoin Up or Down - February 19, 9:55PM-10:00PM ET","Bitcoin Up or Down - February 19, 9:55PM-10:00PM ET",82665.627423,2026-02-19 03:02:02.000000 UTC,2026-02-20 03:00:00.000000 UTC
681525,"Bitcoin Up or Down - November 15, 8PM ET","Bitcoin Up or Down - November 15, 8PM ET",82663.814976,2025-11-14 01:00:00.000000 UTC,2025-11-16 02:00:00.000000 UTC
546898,Will the price of Bitcoin be greater than $110K on May 24 at 5 PM ET?,"Bitcoin Price - May 24, 5PM ET",82663.402965,2025-05-23 13:54:49.000000 UTC,2026-04-16 00:21:11.000000 UTC
1465514,"Bitcoin Up or Down - March 1, 7:10AM-7:15AM ET","Bitcoin Up or Down - March 1, 7:10AM-7:15AM ET",82652.894894,2026-02-28 12:17:01.000000 UTC,2026-03-01 12:15:00.000000 UTC
670446,"Bitcoin Up or Down - November 7, 10:15PM-10:30PM ET","Bitcoin Up or Down - November 7, 10:15PM-10:30PM ET",82652.297366,2025-11-08 00:16:52.000000 UTC,2025-11-08 03:30:00.000000 UTC
1373141,"Bitcoin Up or Down - February 14, 10:30AM-10:35AM ET","Bitcoin Up or Down - February 14, 10:30AM-10:35AM ET",82634.445878,2026-02-13 15:37:27.000000 UTC,2026-02-14 15:35:00.000000 UTC
1884427,"Bitcoin Up or Down - April 6, 7:30PM-7:45PM ET","Bitcoin Up or Down - April 6, 7:30PM-7:45PM ET",82630.1824259999,2026-04-05 23:37:28.000000 UTC,2026-04-06 23:45:00.000000 UTC
622298,"Bitcoin Up or Down - October 7, 7AM ET","Bitcoin Up or Down - October 7, 7AM ET",82630.148666,2025-10-05 11:00:00.000000 UTC,2025-10-07 12:00:00.000000 UTC
1168348,"Will the price of Bitcoin be between $96,000 and $98,000 on January 19?",Bitcoin price on January 19?,82621.961755,2026-01-12 17:00:04.000000 UTC,2026-01-19 17:00:00.000000 UTC
677626,"Bitcoin Up or Down - November 13, 9PM ET","Bitcoin Up or Down - November 13, 9PM ET",82618.743757,2025-11-12 02:00:00.000000 UTC,2025-11-14 03:00:00.000000 UTC
1120800,"Bitcoin Up or Down - January 7, 5:45AM-6:00AM ET","Bitcoin Up or Down - January 7, 5:45AM-6:00AM ET",82614.636386,2026-01-06 10:47:10.000000 UTC,2026-01-07 11:00:00.000000 UTC
1418358,"Bitcoin Up or Down - February 24, 5:55AM-6:00AM ET","Bitcoin Up or Down - February 24, 5:55AM-6:00AM ET",82614.525769,2026-02-23 11:01:59.000000 UTC,2026-02-24 11:00:00.000000 UTC
1406399,"Bitcoin Up or Down - February 22, 1:05AM-1:10AM ET","Bitcoin Up or Down - February 22, 1:05AM-1:10AM ET",82613.676159,2026-02-21 06:12:06.000000 UTC,2026-02-22 06:10:00.000000 UTC
977786,"Bitcoin Up or Down - December 21, 1:45AM-2:00AM ET","Bitcoin Up or Down - December 21, 1:45AM-2:00AM ET",82609.283986,2025-12-20 06:48:52.000000 UTC,2025-12-21 07:00:00.000000 UTC
557156,"Bitcoin Up or Down - July 23, 11AM ET","Bitcoin Up or Down - July 23, 11AM ET",82592.569575,2025-06-28 20:42:59.000000 UTC,2025-07-23 16:00:00.000000 UTC
1371709,"Bitcoin Up or Down - February 14, 2:15AM-2:20AM ET","Bitcoin Up or Down - February 14, 2:15AM-2:20AM ET",82587.959029,2026-02-13 07:22:33.000000 UTC,2026-02-14 07:20:00.000000 UTC
699932,"Bitcoin Up or Down - November 25, 2:30AM-2:45AM ET","Bitcoin Up or Down - November 25, 2:30AM-2:45AM ET",82580.402512,2025-11-24 07:32:22.000000 UTC,2025-11-25 07:45:00.000000 UTC
1395144,"Bitcoin Up or Down - February 19, 6:15PM-6:20PM ET","Bitcoin Up or Down - February 19, 6:15PM-6:20PM ET",82575.396988,2026-02-18 23:22:02.000000 UTC,2026-02-19 23:20:00.000000 UTC
1370350,"Bitcoin Up or Down - February 13, 1:20PM-1:25PM ET","Bitcoin Up or Down - February 13, 1:20PM-1:25PM ET",82574.095108,2026-02-12 18:27:14.000000 UTC,2026-02-13 18:25:00.000000 UTC
1768700,"Bitcoin Up or Down - March 29, 8:30PM-8:45PM ET","Bitcoin Up or Down - March 29, 8:30PM-8:45PM ET",82571.726087999938,2026-03-29 00:37:28.000000 UTC,2026-03-30 00:45:00.000000 UTC
511502,"Will Trump say ""crypto"" or ""Bitcoin"" during Greensboro, NC rally?","What will Trump say during Greensboro, NC rally?",82569.00566,2024-10-31 16:21:05.000000 UTC,2024-11-02 12:00:00.000000 UTC
1396541,"Bitcoin Up or Down - February 20, 2:35AM-2:40AM ET","Bitcoin Up or Down - February 20, 2:35AM-2:40AM ET",82562.867096,2026-02-19 07:42:36.000000 UTC,2026-02-20 07:40:00.000000 UTC
643378,"Bitcoin Up or Down - October 24, 12AM ET","Bitcoin Up or Down - October 24, 12AM ET",82561.417703,2025-10-22 04:00:00.000000 UTC,2025-10-24 05:00:00.000000 UTC
1984693,"Bitcoin Up or Down - April 15, 2:50PM-2:55PM ET","Bitcoin Up or Down - April 15, 2:50PM-2:55PM ET",82560.475932999791,2026-04-14 18:56:52.000000 UTC,2026-04-15 18:55:00.000000 UTC
1384386,"Bitcoin Up or Down - February 17, 1:45AM-1:50AM ET","Bitcoin Up or Down - February 17, 1:45AM-1:50AM ET",82558.47296,2026-02-16 06:52:28.000000 UTC,2026-02-17 06:50:00.000000 UTC
1452064,"Bitcoin Up or Down - February 27, 9:05PM-9:10PM ET","Bitcoin Up or Down - February 27, 9:05PM-9:10PM ET",82556.696653,2026-02-27 02:12:10.000000 UTC,2026-02-28 02:10:00.000000 UTC
1452535,"Bitcoin Up or Down - February 28, 12:00AM-12:15AM ET","Bitcoin Up or Down - February 28, 12:00AM-12:15AM ET",82554.967455,2026-02-27 05:07:07.000000 UTC,2026-02-28 05:15:00.000000 UTC
1105548,"Will the price of Bitcoin be between $96,000 and $98,000 on January 11?",Bitcoin price on January 11?,82552.571486,2026-01-04 17:00:03.000000 UTC,2026-01-11 17:00:00.000000 UTC
1784008,"Bitcoin Up or Down - March 30, 6:50PM-6:55PM ET","Bitcoin Up or Down - March 30, 6:50PM-6:55PM ET",82546.156091000012,2026-03-29 22:58:07.000000 UTC,2026-03-30 22:55:00.000000 UTC
2103035,"Bitcoin Up or Down - April 30, 2AM ET","Bitcoin Up or Down - April 30, 2AM ET",82542.90038500003,2026-04-28 06:00:01.000000 UTC,2026-04-30 07:00:00.000000 UTC
1988286,"Will Bitcoin reach $77,000 on April 15?",What price will Bitcoin hit on April 15?,82536.252171999979,2026-04-15 04:00:02.000000 UTC,2026-04-16 04:00:00.000000 UTC
1957791,"Bitcoin Up or Down - April 13, 8:15AM-8:20AM ET","Bitcoin Up or Down - April 13, 8:15AM-8:20AM ET",82528.302591999818,2026-04-12 12:21:53.000000 UTC,2026-04-13 12:20:00.000000 UTC
1048151,"Bitcoin Up or Down - December 30, 1PM ET","Bitcoin Up or Down - December 30, 1PM ET",82527.177812,2025-12-28 18:00:00.000000 UTC,2025-12-30 19:00:00.000000 UTC
991254,"Bitcoin Up or Down - December 22, 5:45PM-6:00PM ET","Bitcoin Up or Down - December 22, 5:45PM-6:00PM ET",82522.841498,2025-12-21 22:48:00.000000 UTC,2025-12-22 23:00:00.000000 UTC
783079,"Bitcoin Up or Down - December 2, 10PM ET","Bitcoin Up or Down - December 2, 10PM ET",82511.400637,2025-12-01 03:00:00.000000 UTC,2025-12-03 04:00:00.000000 UTC
1977816,"Bitcoin Up or Down - April 15, 1:20AM-1:25AM ET","Bitcoin Up or Down - April 15, 1:20AM-1:25AM ET",82510.404330999911,2026-04-14 05:26:58.000000 UTC,2026-04-15 05:25:00.000000 UTC
1879348,"Will the price of Bitcoin be greater than $76,000 on April 12?",Bitcoin price on April 12?,82509.975761000038,2026-04-05 16:00:06.000000 UTC,2026-04-12 16:00:00.000000 UTC
684325,"Will the price of Bitcoin be between $88,000 and $90,000 on November 22?",Bitcoin price on November 22?,82509.671374,2025-11-15 17:00:01.000000 UTC,2025-11-22 17:00:00.000000 UTC
1058593,"Will the price of Bitcoin be greater than $96,000 on January 5?",Bitcoin price on January 5?,82507.803035,2025-12-29 17:00:02.000000 UTC,2026-01-05 17:00:00.000000 UTC
931071,"Bitcoin Up or Down - December 14, 10:45PM-11:00PM ET","Bitcoin Up or Down - December 14, 10:45PM-11:00PM ET",82507.601859,2025-12-14 03:47:22.000000 UTC,2025-12-15 04:00:00.000000 UTC
1948129,"Bitcoin Up or Down - April 12, 12:20PM-12:25PM ET","Bitcoin Up or Down - April 12, 12:20PM-12:25PM ET",82501.631883999726,2026-04-11 16:27:20.000000 UTC,2026-04-12 16:25:00.000000 UTC
1454906,"Bitcoin Up or Down - February 28, 11:05AM-11:10AM ET","Bitcoin Up or Down - February 28, 11:05AM-11:10AM ET",82493.801327,2026-02-27 16:12:22.000000 UTC,2026-02-28 16:10:00.000000 UTC
660948,"Bitcoin Up or Down - November 4, 6PM ET","Bitcoin Up or Down - November 4, 6PM ET",82491.043556,2025-11-02 23:00:00.000000 UTC,2025-11-05 00:00:00.000000 UTC
613890,"Will the price of Bitcoin be greater than $118,000 on October 3?",Bitcoin price on October 3?,82489.654178,2025-09-26 16:00:00.000000 UTC,2025-10-03 16:00:00.000000 UTC
1978722,"Bitcoin Up or Down - April 15, 4:15AM-4:20AM ET","Bitcoin Up or Down - April 15, 4:15AM-4:20AM ET",82487.46003699991,2026-04-14 08:22:24.000000 UTC,2026-04-15 08:20:00.000000 UTC
